OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,GEOID20,NAME20,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,POP100,HU100,demand_Jan,demand_Feb,demand_Mar,demand_Apr,demand_May,demand_Jun,demand_Jul,demand_Aug,demand_Sep,demand_Oct,demand_Nov,demand_Dec,demand_yr,Iso_area,track_area,freq_Jan,station_co,supply_Jan,freq_Feb,station__1,supply_Feb,freq_Mar,station__2,supply_Mar,freq_Apr,station__3,supply_Apr,freq_May,station__4,supply_May,freq_Jun,station__5,supply_Jun,freq_Jul,station__6,supply_Jul,freq_Aug,station__7,supply_Aug,freq_Sep,station__8,supply_Sep,freq_Oct,station__9,supply_Oct,freq_Nov,station_10,supply_Nov,freq_Dec,station_11,supply_Dec,supply_yr,tdi_Jan,tdi_Feb,tdi_Mar,tdi_Apr,tdi_May,tdi_Jun,tdi_Jul,tdi_Aug,tdi_Sep,tdi_Oct,tdi_Nov,tdi_Dec,tdi_yr,dominant_type,Commercial_pct,Industrial_pct,MixedUse_pct,Other_pct,Public_pct,Residential_pct,Commercial_pct_pct,Industrial_pct_pct,MixedUse_pct_pct,Other_pct_pct,Public_pct_pct,Residential_pct_pct
569,49,057,210305,49057210305,2103.05,Census Tract,G5020,S,3597870.0,0.0,+41.2992816,-111.9888553,5785,2057,714.1443399875941,874.0516857669747,1391.7604123933575,528.1070212104554,617.0274569513663,420.62034634342444,757.4301047558223,505.03838491857016,493.68139893193575,668.8770175887704,502.43098688697376,384.80476886332343,7857.9739245985675,2.019210251213826,3.595595729925593,167492.0,104,1.029072454632384,159240.0,104,1.045772480269351,169286.0,104,1.028359586006127,166412.0,104,1.026961626374144,103074.0,104,0.972170842792268,102918.0,104,0.969011244584834,102573.0,104,0.967136869978224,103863.0,104,0.977327578533322,102274.0,104,0.809843097214775,109261.0,104,0.810138843967312,98944.0,104,0.814813905409675,100819.0,104,0.791479686861823,11.242088216624241,-0.66232209313421,-0.656536486951518,-0.574049587172751,-0.650065235809389,-0.649949160017318,-0.707925968694308,-0.618604373254201,-0.666912310995429,-0.594611403149907,-0.538762236768066,-0.590692143880789,-0.605397111591076,-0.624531482112436,Residential,0.14406510253786736,0.013561769076893429,0.09409960857932806,0.008001162765481238,0.0,0.7402723570404299,4.6620470873841336e-08,4.388682957282346e-09,3.045128892237677e-08,2.589232014511873e-09,0.0,2.395572921696414e-07
570,49,057,210406,49057210406,2104.06,Census Tract,G5020,S,8288599.0,0.0,+41.3139292,-112.0375142,5349,1520,49.92441265197476,131.91541562505753,42.107178876926525,43.4652857918054,21.289649501976783,96.32000637479473,82.97276173931371,30.650571330378533,55.28052799096611,33.561851188984015,159.71061655178428,127.5226966611001,874.7209742850624,0.819977784587274,8.28350483544001,12216.0,0,-2.032953027092793,11002.0,0,-2.033089557822864,12244.0,0,-2.032136785901451,11712.0,0,-2.036094870398956,10408.0,0,-1.991183157387651,11012.0,0,-1.987826784459596,10542.0,0,-1.987560502779676,10710.0,0,-1.991243234303806,10206.0,0,-2.028676921541307,10828.0,0,-2.029369792748699,9466.0,0,-2.022933662166173,10206.0,0,-2.03722744109049,-24.21029573769346,0.502016424179959,0.520740836717745,0.428424026635277,0.286963845221758,0.230518956543477,0.31080229411567,0.366866088505833,0.386096469224436,0.418969003900748,0.457467691152312,0.454883627026093,0.467921001995213,0.437740527350504,Residential,0.05028164420688108,0.03922909777503483,0.043998255895976425,0.03499112931893653,0.13732603524990714,0.6941738375532641,6.935074324202335e-09,5.410656573239819e-09,6.068440672274449e-09,4.82613658209274e-09,1.8940634820684796e-08,9.574363037018238e-08
571,49,057,210407,49057210407,2104.07,Census Tract,G5020,S,20796559.0,160420.0,+41.2998781,-112.0571159,6511,2128,64.11581060212609,212.33427228119783,52.13663557100989,66.17426942846626,10.531244846500336,30.61904236555755,18.960011023822585,33.41059925634988,322.4301427423872,106.41341739265273,38.041455787639734,40.85792307629302,996.0248243740032,1e-10,20.94426392873326,0.0,0,-2.812182414547005,0.0,0,-2.810687279825811,0.0,0,-2.810790017481335,0.0,0,-2.813484429909575,0.0,0,-2.781092745508172,0.0,0,-2.781067319363986,0.0,0,-2.777701460261284,0.0,0,-2.783207888455705,0.0,0,-2.803945506971525,0.0,0,-2.804387678998129,0.0,0,-2.795977816583279,0.0,0,-2.812144311598455,-33.586668869504265,0.814998812657744,0.837603955809639,0.741515674096867,0.611398728677826,0.540470452608009,0.594729080250877,0.664020188637976,0.703016860877175,0.800838842545997,0.782332380674359,0.732398422440439,0.758497765308214,0.752052961252823,Residential,0.03239150881274089,0.006257678677973341,5.162899465379661e-06,0.09174962212335347,0.002801978084180816,0.8667940494022861,1.5713598783140437e-09,3.0356922435427994e-10,2.504598696703978e-13,4.450909523498444e-09,1.3592809050207442e-10,4.204945808070435e-08
572,49,057,210405,49057210405,2104.05,Census Tract,G5020,S,12548676.0,0.0,+41.2711246,-112.0121440,3290,854,969.7761784830332,1553.3085454535333,1518.3992696196444,844.5133110238087,683.5176226949961,522.9260181974192,842.0330597990861,605.6588884391833,762.1056520653839,630.877724982854,497.87543354818223,557.706708151428,9988.698412458554,3.661819903438747,12.54085624714442,290409.0,184,4.038593360311483,264838.0,184,4.016025432212816,292856.0,184,4.033608823135443,284824.0,184,4.020341584535068,249434.0,184,4.335450059885368,258196.0,184,4.381632305926727,254256.0,184,4.353828145135424,256215.0,184,4.379873248205535,269340.0,184,4.075506047082971,285554.0,184,4.067582210439178,253665.0,184,4.042970291051629,267414.0,184,4.049235808049634,49.794647315971275,-1.842854331908064,-1.794960392683759,-1.755285963216352,-1.659238499410604,-1.959147588579707,-2.019412689205144,-1.947098397926821,-1.997200573225418,-1.824773896364783,-1.846514916661713,-1.882046889027494,-1.867865647577698,-1.872306124336721,Residential,0.15674529132719098,0.2523744144324365,0.032825921359392045,0.11669526599937073,0.010381478065397777,0.430977628816212,1.3356296117787332e-08,2.1504871905061588e-08,2.7971030089832384e-09,9.943625834208255e-09,8.846077225524498e-10,3.672368580817846e-08
573,49,057,210513,49057210513,2105.13,Census Tract,G5020,S,3082084.0,0.0,+41.1892350,-112.0443123,6533,2341,1162.4167905123886,1536.961668718429,1174.1380471799396,532.7428312012165,997.3403691872885,1078.086550407821,1220.7998949685623,954.6272756956797,1076.1633684555807,1177.0177068662438,1010.3768223038389,733.1310701664712,12653.802395663459,2.381219598868505,3.080198870233425,79872.0,120,1.193309192285705,72124.0,120,1.184984445369909,79864.0,120,1.190149351792982,79840.0,120,1.193644335107624,73604.0,120,1.32707999015008,77816.0,120,1.350311305071494,74496.0,120,1.331781366834903,75700.0,120,1.339262135107002,56108.0,120,1.126808235467103,59680.0,120,1.125645331987095,52284.0,120,1.123700191915849,56898.0,120,1.120281128047873,14.606957009137618,-0.687208422617106,-0.663879747192685,-0.674502968281653,-0.713977907928596,-0.598342078684583,-0.532075267868944,-0.630377644641683,-0.68625505745462,-0.562945550678865,-0.555369129812666,-0.582874152756289,-0.662157625703409,-0.655291761345183,Residential,0.04184077648080153,0.10330884939955369,0.06920133360206318,0.0725579903142194,0.02086313656213894,0.6922279136412233,1.4920346245788717e-08,3.683975138469645e-08,2.4677072101825787e-08,2.587404989683879e-08,7.439757276567729e-09,2.468472390149373e-07
574,49,057,210408,49057210408,2104.08,Census Tract,G5020,S,236851743.0,201925135.0,+41.2389797,-112.3061695,3571,1140,12.760191765875405,48.51644243374828,18.86106905162068,74.8219355595547,44.469509341899766,6.419603838772921,15.133877928441967,18.958895842735856,1.335347225877161,17.31668625031582,0.0,3.65619513357133,262.24975437241386,1e-10,438.54592805957134,0.0,0,-2.812182414547005,0.0,0,-2.810687279825811,0.0,0,-2.810790017481335,0.0,0,-2.813484429909575,0.0,0,-2.781092745508172,0.0,0,-2.781067319363986,0.0,0,-2.777701460261284,0.0,0,-2.783207888455705,0.0,0,-2.803945506971525,0.0,0,-2.804387678998129,0.0,0,-2.795977816583279,0.0,0,-2.812144311598455,-33.586668869504265,0.810323697919359,0.825659581438057,0.736050697983236,0.616539608992376,0.557722477920718,0.582653016907657,0.662914569683485,0.698994280798265,0.713664499002092,0.763173681399246,0.72256735139418,0.750553284153044,0.739614131650151,Residential,0.0015154861974056705,0.07949034883783244,0.0004259900991938952,0.7730709331812733,0.0,0.1454972416842947,3.457214256201523e-12,1.8133795458054116e-10,9.717931093367838e-13,1.7635738654859443e-09,0.0,3.3191667403506766e-10
575,49,057,210514,49057210514,2105.14,Census Tract,G5020,S,4901089.0,0.0,+41.1868266,-112.0659504,6022,2112,560.931890515818,564.0391170307772,222.58992473288512,213.8743013666945,348.85324728514394,174.28220009702375,277.60104379444584,236.53728285322916,205.77545326496292,342.3577000544028,202.52326050641756,192.11942346091323,3541.484844962714,1.856659032694072,4.898134559013628,47868.0,18,-0.729960355196066,43158.0,18,-0.734648336115351,47868.0,18,-0.731276453254777,47868.0,18,-0.730200891358968,45204.0,18,-0.630870413867137,47868.0,18,-0.616138108060634,45822.0,18,-0.626263134950775,46536.0,18,-0.623939081377532,33387.0,18,-0.76761356615628,35499.0,18,-0.768542866728664,31098.0,18,-0.766300389871452,33765.0,18,-0.775237887515587,-8.500991484453223,0.02734060384303,0.032937564663774,-0.062250617219832,-0.134053376891089,-0.14615803032053,-0.197959858601439,-0.120714610884735,-0.102423271591249,-0.043351833262462,0.020852447251211,-0.036283189512293,-0.021642739515325,-0.040211123143527,Residential,0.1356656750281117,0.0,0.19852385001391898,0.05778141807002544,0.0,0.608029056887944,2.8010982215992736e-08,0.0,4.09893514408712e-08,1.1930167845617152e-08,0.0,1.2554016405229905e-07
576,49,057,210515,49057210515,2105.15,Census Tract,G5020,S,6857373.0,86.0,+41.1729019,-112.0933052,4964,1385,155.52476312551974,15.754211609003685,119.38054292862506,32.290191493186285,34.06883071693853,56.13268827306862,11.652364574416204,15.29751015147134,21.099534048433398,33.70450545957086,15.297728212314418,16.79948341531817,527.0023540078662,1e-10,6.853390500865347,0.0,0,-2.812182414547005,0.0,0,-2.810687279825811,0.0,0,-2.810790017481335,0.0,0,-2.813484429909575,0.0,0,-2.781092745508172,0.0,0,-2.781067319363986,0.0,0,-2.777701460261284,0.0,0,-2.783207888455705,0.0,0,-2.803945506971525,0.0,0,-2.804387678998129,0.0,0,-2.795977816583279,0.0,0,-2.812144311598455,-33.586668869504265,0.823320148294358,0.823270803912538,0.752559403353362,0.591255260302244,0.552435443548896,0.607460962594121,0.661908533808996,0.697975147155582,0.719030297626028,0.766697596317106,0.726520750384512,0.753360051791151,0.744102172479506,Residential,0.016697047456899504,6.895913711562041e-05,0.018551762536775204,0.0716656221501061,0.014066748068594967,0.8789498606505085,2.444984939418686e-09,1.0097836286218973e-11,2.7165748985964674e-09,1.0494152770625035e-08,2.0598244847234843e-09,1.287065379278559e-07
577,49,057,210517,49057210517,2105.17,Census Tract,G5020,S,14363515.0,0.0,+41.2063052,-112.0756243,4639,1337,229.17434129686825,40.6127449593864,37.29673099540342,29.90274145716374,38.30631948725001,73.85885673752776,18.189270938432276,7.473703862750774,20.751030891019603,13.819122765330732,30.320703204992622,123.80251336381639,663.508079959942,0.090588006479294,14.35490807149396,14428.0,0,-2.671614562137022,12710.0,0,-2.673318835466379,14428.0,0,-2.671038538591335,14428.0,0,-2.672596634700796,13348.0,0,-2.62166761372298,14428.0,0,-2.61557052092807,13790.0,0,-2.616395909095714,13888.0,0,-2.620240095277065,12070.0,0,-2.667982275095414,12716.0,0,-2.66910718447441,11042.0,0,-2.663367114081587,12133.0,0,-2.676309522343204,-31.83920880591398,0.773797862330486,0.770142905280885,0.683180886296463,0.533484655760379,0.490929141818352,0.550229668632883,0.599357896664797,0.630740704818359,0.664684781277736,0.70845041793478,0.677403439138778,0.722031493827377,0.688221508786284,Residential,0.03014876571928078,0.0,0.05623444546538676,0.03999004929950376,0.0,0.8736267395158287,2.100273560930327e-09,0.0,3.9174976556004655e-09,2.7858534583501928e-09,0.0,6.086004184089804e-08
578,49,057,210516,49057210516,2105.16,Census Tract,G5020,S,31615930.0,1969851.0,+41.1737769,-112.1402300,6014,1793,57.57147219744601,54.44050985403081,16.614928205246702,10.708477608993244,25.549877792256282,12.05217570568422,92.88112129041417,0.987992690859881,10.50542438497378,16.322049735288903,12.605457134736513,16.441870961350205,326.6813575612807,1e-10,33.56649419047758,0.0,0,-2.812182414547005,0.0,0,-2.810687279825811,0.0,0,-2.810790017481335,0.0,0,-2.813484429909575,0.0,0,-2.781092745508172,0.0,0,-2.781067319363986,0.0,0,-2.777701460261284,0.0,0,-2.783207888455705,0.0,0,-2.803945506971525,0.0,0,-2.804387678998129,0.0,0,-2.795977816583279,0.0,0,-2.812144311598455,-33.586668869504265,0.814403054420924,0.826091520251654,0.735681805508749,0.578425323718239,0.548104957188454,0.585463796776569,0.685380810082753,0.693992144029345,0.71615409231769,0.762959802150982,0.725824985522431,0.75328368315027,0.740706365177643,Residential,0.014790493150311532,0.006214651061850301,0.0,0.449626225455573,0.011555881276338869,0.5178127490559262,4.4063283742016475e-10,1.8514455894945324e-10,0.0,1.3395096261332899e-08,3.4426849084315356e-10,1.5426483657446043e-08
579,49,057,200301,49057200301,2003.01,Census Tract,G5020,S,2666945.0,0.0,+41.2585423,-111.9791636,4805,1783,2179.018427501965,1946.6714382739794,1745.4559595110088,1214.0293549390792,1462.8187795108302,1097.3212366040225,1465.8951966476948,1441.1207803575762,1384.2854817199761,1339.6406264366058,1457.0222823400638,1129.496894149167,17862.77645799197,2.345016383583959,2.665253260935978,394782.0,166,3.070094278469911,370794.0,166,3.087111060219562,396884.0,166,3.057786381028941,393234.0,166,3.071063682190841,294318.0,166,3.197671997988139,300126.0,166,3.225458040475335,292323.0,166,3.17369682425547,298230.0,166,3.226177033174828,361293.0,166,3.095022407554171,386876.0,166,3.101069892391805,345581.0,166,3.073756566514856,349418.0,166,3.020179767143694,37.39908793140756,-1.345373943903617,-1.394760757493231,-1.327687661938053,-1.059882433219798,-1.108672699863975,-1.271156859342811,-1.295376125787958,-1.304097414811696,-1.26463337530008,-1.308510429452195,-1.246814423258841,-1.335308691299995,-1.326023715383464,Residential,0.10186990853203538,0.029804580375774672,0.0,0.040448241607504376,0.0,0.8278772694846855,3.823130380410582e-08,1.1185520665720432e-08,0.0,1.5180037319382448e-08,0.0,3.1069849633004485e-07
594,49,035,113545,49035113545,1135.45,Census Tract,G5020,S,15257230.0,0.0,+40.6670239,-112.0590181,3791,916,750.5097394920335,1148.5975541561302,1039.6380373387997,459.2724723216991,445.2494465640794,260.8048228024944,567.2394528104882,550.7695574723954,639.8193683548016,861.9909895426418,625.3934407064506,831.6248697865872,8180.909751348601,0.909389869727265,15.248037805618438,117074.0,34,-1.075383090808651,107357.0,34,-1.080940121850921,117790.0,34,-1.077672872072413,117074.0,34,-1.074088974813698,72110.0,34,-1.105424743183264,72202.0,34,-1.106442127553855,70905.0,34,-1.112937086229553,72514.0,34,-1.103331615286884,69662.0,34,-1.234536120446114,74725.0,34,-1.23316545850366,67227.0,34,-1.229397579832419,85208.0,34,-1.174189395132964,-13.607509185714397,0.182767192862133,0.214058323938969,0.210487466016784,0.149377310473567,0.092338818761975,0.040978021632162,0.157401013953663,0.176415574266088,0.260794673950891,0.317955216648218,0.258082558974417,0.274050757442836,0.208495118886137,Industrial,0.0006971685596150954,0.8629874337015913,0.0,0.057991545163609264,0.01326141223276243,0.065062440342422,4.761950990705615e-11,5.894562811539627e-08,0.0,3.961063535292838e-09,9.058095671271183e-10,4.44403506115328e-09
595,49,035,113543,49035113543,1135.43,Census Tract,G5020,S,2609128.0,0.0,+40.6167525,-112.0148907,4478,1164,671.4846626985469,1417.7657198662873,890.2388040179493,193.5066088458758,633.8711663313918,444.14111936032634,762.1205486667533,518.7890159149657,435.804158704033,619.1069468273422,706.7564059064407,487.4342253696421,7781.019382509555,2.43169527108287,2.607516400915844,40220.0,92,0.709509272226497,36110.0,92,0.70512629196086,40220.0,92,0.708625917769175,40220.0,92,0.70909914065708,28740.0,92,0.74306520257091,29742.0,92,0.74836427125319,28521.0,92,0.743642362155832,29241.0,92,0.744647011258795,28521.0,92,0.681341480533093,30462.0,92,0.681072956276273,26799.0,92,0.684726712861837,28521.0,92,0.672159797080218,8.53138041660376,-0.538380827437551,-0.480651749015217,-0.52852987780599,-0.721842698245704,-0.549902273480198,-0.608091999638053,-0.527965703725034,-0.570198831247736,-0.559050922147262,-0.497972613970398,-0.485897081268664,-0.53588839220547,-0.53556281614403,Residential,0.030744480467988694,0.0,0.0,0.03432894446665229,0.017099303627737757,0.9178272714376212,1.1804354207115326e-08,0.0,0.0,1.3180610433885327e-08,6.565283707655814e-09,3.524001072088583e-07
596,49,035,113542,49035113542,1135.42,Census Tract,G5020,S,4044888.0,0.0,+40.6165536,-112.0393045,4018,1047,430.9521604860806,447.86365366105963,432.1225390758704,190.75366250323378,365.01647156986303,137.44477600103068,293.2320852054446,180.6202823882849,135.3079795685659,217.5170875043134,223.65017261028675,254.96967445834383,3309.4505450323772,0.951679262247034,4.042422775175242,5636.0,18,-1.709731713425549,5234.0,18,-1.708281563357414,5636.0,18,-1.708658215802533,5636.0,18,-1.710908749746393,4652.0,18,-1.674601093214748,4618.0,18,-1.674878302355174,4443.0,18,-1.672682729870699,4635.0,18,-1.676700571824801,4443.0,18,-1.704543708578986,4810.0,18,-1.704680217471217,4285.0,18,-1.696769197223261,4443.0,18,-1.712895626021865,-20.355331688892637,0.407414959183368,0.413870732892936,0.36309333125027,0.24445845152292,0.278832492860251,0.2063751570893,0.301833915748256,0.302274628798007,0.311362837798397,0.367486704368841,0.341051406099999,0.365774158410001,0.35063393472151,Residential,0.134619033117856,6.12487075970082e-05,0.004208524774518814,0.136163716234407,0.07467209404039166,0.6502753831252295,3.3332834779228845e-08,1.516570876708796e-11,1.0420670667758628e-09,3.371531165428693e-08,1.8489455135874587e-08,1.6101379875263676e-07
597,49,035,115108,49035115108,1151.08,Census Tract,G5020,S,17074433.0,0.0,+40.4705084,-112.0031479,8083,2205,66.19753435799495,36.226282324648594,50.50965875451974,0.0,10.323249461110493,22.030626555694248,8.217633529501745,0.0,0.0,13.155557411761833,45.88022780948939,4.29203113736476,256.83280134208576,1e-10,17.063816689976555,0.0,0,-2.812182414547005,0.0,0,-2.810687279825811,0.0,0,-2.810790017481335,0.0,0,-2.813484429909575,0.0,0,-2.781092745508172,0.0,0,-2.781067319363986,0.0,0,-2.777701460261284,0.0,0,-2.783207888455705,0.0,0,-2.803945506971525,0.0,0,-2.804387678998129,0.0,0,-2.795977816583279,0.0,0,-2.812144311598455,-33.586668869504265,0.815188320595392,0.82476347462498,0.741248469346668,0.572059328442246,0.540364721165726,0.590443267866303,0.660916016389405,0.693717139789179,0.713301964263303,0.762278903161697,0.734424199926254,0.750689067823031,0.739522304388004,Residential,0.021735540966405696,0.009688621731004132,0.007181803143283713,0.5994384011098725,0.04033401359338563,0.3216216194560484,1.2780279913836349e-09,5.696812326543466e-10,4.222828159607279e-10,3.524637628816073e-08,2.371599513297925e-09,1.8911028390518004e-08
598,49,035,112830,49035112830,1128.30,Census Tract,G5020,S,3919805.0,0.0,+40.4914035,-111.8655032,5027,1742,244.30833450615447,365.2678016721328,54.51538324152381,15.507703104083994,11.914316870211792,167.278221203072,43.34156211909996,22.6213142033262,0.0,52.96703847177189,113.65511547199546,21.74003710935572,1113.1168279727278,1e-10,3.91719008998286,0.0,0,-2.812182414547005,0.0,0,-2.810687279825811,0.0,0,-2.810790017481335,0.0,0,-2.813484429909575,0.0,0,-2.781092745508172,0.0,0,-2.781067319363986,0.0,0,-2.777701460261284,0.0,0,-2.783207888455705,0.0,0,-2.803945506971525,0.0,0,-2.804387678998129,0.0,0,-2.795977816583279,0.0,0,-2.812144311598455,-33.586668869504265,0.831402484609135,0.848754728168873,0.741906345107446,0.581278376033025,0.541173517243669,0.66292507985011,0.671065606128385,0.70001370188077,0.713301964263303,0.770839668338448,0.751939295549352,0.754415113958662,0.754037884889704,Residential,0.04025087207799009,0.0,0.07691470941652417,0.4092615598370097,0.018668148788248077,0.4549047098802279,1.0276449781882854e-08,0.0,1.9637093757261314e-08,1.0448856509670156e-07,4.766164896289327e-09,1.1614171731654033e-07
599,49,035,115109,49035115109,1151.09,Census Tract,G5020,S,35498066.0,0.0,+40.4489220,-111.9766795,7272,2583,97.05205873960236,18.460364525362422,55.435347563244356,0.0,15.817220963088124,6.426432724410984,17.9623189362254,4.804862962648174,11.460659625531244,8.474765761449316,131.24741826638942,5.048595321070051,372.19004538902175,1e-10,35.475684655170866,0.0,0,-2.812182414547005,0.0,0,-2.810687279825811,0.0,0,-2.810790017481335,0.0,0,-2.813484429909575,0.0,0,-2.781092745508172,0.0,0,-2.781067319363986,0.0,0,-2.777701460261284,0.0,0,-2.783207888455705,0.0,0,-2.803945506971525,0.0,0,-2.804387678998129,0.0,0,-2.795977816583279,0.0,0,-2.812144311598455,-33.586668869504265,0.817997135773772,0.823468116400256,0.74205743443723,0.572059328442246,0.543157502023223,0.582656424674966,0.663731890438385,0.69505455625022,0.716413430077717,0.761272380493043,0.756485682512156,0.750850633165086,0.74147782067739,Public,0.05604092184470924,0.04065588502528381,0.006323122723298368,0.7232567247086051,0.0911645618011003,0.08255878389700314,1.5920903033102942e-09,1.1550102708983799e-09,1.7963627369121737e-10,2.0547306866281394e-08,2.5899326790386576e-09,2.3454474867443306e-09
600,49,035,113903,49035113903,1139.03,Census Tract,G5020,S,3956117.0,0.0,+40.7110645,-112.0773876,5403,1560,539.4380176950015,450.0962106596352,240.3890607093139,303.07180255695624,217.60392059235673,388.21016174994105,140.2268799266283,237.94079564862244,207.38309388238343,180.82861467256754,344.44553970447816,674.0523693016844,3923.686467099569,0.867309344459329,3.95376031840311,122994.0,20,-1.269826531604627,115609.0,20,-1.263099678966858,124738.0,20,-1.268227047289389,122994.0,20,-1.268401138830571,67950.0,20,-1.349138204288489,66682.0,20,-1.358079414509187,67837.0,20,-1.350027400601886,67576.0,20,-1.351771207336078,120914.0,20,-1.21797946849957,129933.0,20,-1.214279136351121,118561.0,20,-1.206074754749854,120914.0,20,-1.230345161046287,-15.347249144073917,0.241329519448243,0.235983382076748,0.15544124169331,0.134238463752442,0.073936220970614,0.20502606445543,0.128723932344689,0.188517845176394,0.136785826710856,0.163948278433671,0.176155772369112,0.262799276136465,0.194264984311801,Residential,0.0187260731956444,0.17116701849914215,0.0,0.0,0.0,0.8101069083052135,5.7425382223436924e-09,5.249008352506918e-08,0.0,0.0,0.0,2.4842741115683645e-07
601,49,035,110104,49035110104,1101.04,Census Tract,G5020,S,64334095.0,0.0,+40.6742236,-111.7201052,5557,2092,965.8087720897903,2654.359707000137,2034.678424328916,749.263950011414,696.4047052489163,649.6719423859261,951.620952006302,707.1170809674596,826.9776723170582,937.4255007836908,661.4937115194205,986.1127601164911,12820.935178775522,2.540201851115964,64.28856603735362,121256.0,76,0.935778185808185,110948.0,76,0.928877279279215,122382.0,76,0.934936538955888,121256.0,76,0.937165038203511,67066.0,76,0.858477251035811,68840.0,76,0.867483733648577,67248.0,76,0.859364505956529,68240.0,76,0.865018182199783,90997.0,76,0.857304232507756,96718.0,76,0.855382199650676,85928.0,76,0.852658962638671,110374.0,76,0.934398986661148,10.68684509654575,-0.602094481599575,-0.479977563412509,-0.431093453222287,-0.482675254472495,-0.564199670069187,-0.553087713961852,-0.519436266496609,-0.565830536153803,-0.523062009816977,-0.499065743571052,-0.564710792016816,-0.533991887331617,-0.521909259805959,Residential,0.003734043161114347,0.0,0.0,0.927715845919583,0.003461871091265852,0.06508823982803684,5.838450941724217e-11,0.0,0.0,1.4505519139862459e-08,5.412889905347832e-11,1.0177024708138778e-09
602,49,035,112611,49035112611,1126.11,Census Tract,G5020,S,2613553.0,0.0,+40.6023382,-111.8626006,6681,2416,522.8235984533425,512.3741549443167,523.6918641822833,155.09625110295613,285.3460536842266,753.5493296403351,463.8734332371052,257.7509422627157,295.0513227123305,102.25291571097355,629.4714582505983,268.7235264386138,4770.004850619797,1.056616212730588,2.611799193653873,38930.0,22,-1.425905276928995,35637.0,22,-1.427032103818698,39060.0,22,-1.426181446777441,38930.0,22,-1.426344014418182,19844.0,22,-1.439600318543311,20180.0,22,-1.438030833071448,22402.0,22,-1.422269844873849,22172.0,22,-1.427388050320461,38990.0,22,-1.400561816781864,41538.0,22,-1.401221258049487,36456.0,22,-1.399708305831936,42832.0,22,-1.392570811896501,-17.02681408131217,0.30224828413504,0.306088865150208,0.265147513768358,0.109442568293888,0.144494560906009,0.419260303821681,0.251106456876023,0.224218158941452,0.233439427962093,0.221633912885728,0.32720348559771,0.240946224975326,0.264545240938032,Residential,0.11633704756000654,0.0,0.003531388288542481,0.007959538147109181,0.0,0.8721720260043417,4.558438094033881e-08,0.0,1.3837049535758609e-09,3.1187882675107063e-09,0.0,3.4174343180217085e-07
603,49,035,111304,49035111304,1113.04,Census Tract,G5020,S,3012289.0,0.0,+40.5963086,-111.8016288,3692,1399,56.14618755613488,949.6568265118182,33.59746685721805,18.122548265621802,7.84085223700525,7.576854031555478,6.389583117591349,0.0,0.0,17.66054764077992,12.816807782090475,3.503950460581621,1113.3116244603973,1e-10,3.010214727454136,0.0,0,-2.812182414547005,0.0,0,-2.810687279825811,0.0,0,-2.810790017481335,0.0,0,-2.813484429909575,0.0,0,-2.781092745508172,0.0,0,-2.781067319363986,0.0,0,-2.777701460261284,0.0,0,-2.783207888455705,0.0,0,-2.803945506971525,0.0,0,-2.804387678998129,0.0,0,-2.795977816583279,0.0,0,-2.812144311598455,-33.586668869504265,0.814273304855366,0.891364017388667,0.738470914088696,0.582832853947965,0.539102830483241,0.583230510745645,0.660387773608826,0.693717139789179,0.713301964263303,0.763247622798529,0.725879604968159,0.750520772089696,0.754041187046477,Residential,0.0,0.0,0.015784830445129246,0.06132030899753275,0.1430171390132012,0.7798777215441368,0.0,0.0,6.064060132942535e-09,2.3557430181101387e-08,5.49429107922453e-08,2.996057142473244e-07
604,49,035,113014,49035113014,1130.14,Census Tract,G5020,S,3026131.0,0.0,+40.5308451,-111.9484758,5273,1655,91.72384107991837,1177.3244439236307,109.86212143441568,10.40791827315839,9.019536922951238,52.00187912542858,127.91665296814017,19.30339915318536,10.69929990859139,6.915576894176768,0.0,14.200941018717788,1629.3756107023146,1e-10,3.024189134904181,0.0,0,-2.812182414547005,0.0,0,-2.810687279825811,0.0,0,-2.810790017481335,0.0,0,-2.813484429909575,0.0,0,-2.781092745508172,0.0,0,-2.781067319363986,0.0,0,-2.777701460261284,0.0,0,-2.783207888455705,0.0,0,-2.803945506971525,0.0,0,-2.804387678998129,0.0,0,-2.795977816583279,0.0,0,-2.812144311598455,-33.586668869504265,0.817512086046505,0.907963842067,0.750996155855381,0.578246646656761,0.539701997775381,0.605399596051652,0.695504856198746,0.699090172065479,0.716206727775307,0.760937104100316,0.72256735139418,0.752805129419468,0.76278941555869,Residential,0.08676626700273876,0.0,0.030074138620644605,0.009347348529523689,0.012890905990854866,0.8609213398562381,3.074965745995221e-08,0.0,1.065816812147457e-08,3.312667184731698e-09,4.568491387957499e-09,3.0510747108328176e-07
