X,Y,fid,stopabbr,stopname,city,county,stopabbr_j,uta_stopid,latitude,longitude,avgboard,avgalight,route,mode,zipcode,avgboard2,avgalight2
-111.978123,40.6373350000001,2397,152131,Dixie Dr @ 6267 S,West Jordan,Salt Lake,152131,152131,40.637335,-111.978123,8,8,240,Bus,84084,8.03,7.99
-111.974001,40.6385080000001,2398,152132,6200 S @ 3501 W,Taylorsville,Salt Lake,152132,152132,40.638508,-111.974001,2,0,62,Bus,84129,1.75,0.36
-111.975136,40.638655,2399,152136,6200 S @ 3534 W,Taylorsville,Salt Lake,152136,152136,40.638655,-111.975136,0,2,62,Bus,84129,0.36,1.85
-111.986362,40.6393630000001,2400,152138,4000 W @ 6145 S,Taylorsville,Salt Lake,152138,152138,40.639363,-111.986362,10,7,240,Bus,84129,9.88,7.26
-111.986369,40.6421240000001,2401,152139,4000 W @ 6015 S,Taylorsville,Salt Lake,152139,152139,40.642124,-111.986369,6,2,240,Bus,84129,5.61,1.8
-111.98638,40.6445380000001,2402,152140,4000 W @ 5865 S,Taylorsville,Salt Lake,152140,152140,40.644538,-111.98638,8,2,240,Bus,84129,7.82,1.85
-111.986849,40.646129,2403,152141,4015 W @ 5781 S,Taylorsville,Salt Lake,152141,152141,40.646129,-111.986849,7,3,240,Bus,84129,7.05,2.52
-111.98682,40.649615,2404,152142,4015 W @ 5601 S,Taylorsville,Salt Lake,152142,152142,40.649615,-111.98682,2,4,240,Bus,84129,2.32,3.66
-111.986809,40.663893,2405,152143,4015 W @ 4851 S,Taylorsville,Salt Lake,152143,152143,40.663893,-111.986809,6,6,240,Bus,84118,5.87,6.03
-111.985252,40.6529550000001,2406,152144,5400 S / 4015 W (EB),Taylorsville,Salt Lake,152144,152144,40.652955,-111.985252,38,17,54,Bus,84107,37.82,16.59
-111.977477,40.652949,2407,152146,5400 S / 3600 W (EB),Taylorsville,Salt Lake,152146,152146,40.652949,-111.977477,16,3,54,Bus,84129,16,2.99
-111.971858,40.6529770000001,2408,152147,5400 S / Ridgecrest Dr (EB),Taylorsville,Salt Lake,152147,152147,40.652977,-111.971858,6,4,54,Bus,84129,5.81,3.71
-111.966711,40.6529840000001,2409,152148,5400 S / 3200 W (EB),Taylorsville,Salt Lake,152148,152148,40.652984,-111.966711,35,8,54,Bus,84129,35.15,8.09
-111.964152,40.6529830000001,2410,152149,5400 S / Appian Way (EB),Taylorsville,Salt Lake,152149,152149,40.652983,-111.964152,2,1,54,Bus,84129,2.06,0.98
-111.961175,40.652991,2411,152150,5400 S / Bastile Dr (EB),Taylorsville,Salt Lake,152150,152150,40.652991,-111.961175,1,1,54,Bus,84129,1.18,0.82
-111.957333,40.6529880000001,2412,152151,5400 S / 2700 W (EB),Taylorsville,Salt Lake,152151,152151,40.652988,-111.957333,9,5,54,Bus,84129,9.01,4.89
-111.947852,40.652971,2413,152162,5400 S / 2200 W (EB),Taylorsville,Salt Lake,152162,152162,40.652971,-111.947852,10,4,54,Bus,84129,9.93,4.33
-111.950384,40.6385030000001,2414,152178,6200 S @ 2315 W,Taylorsville,Salt Lake,152178,152178,40.638503,-111.950384,4,0,62,Bus,84129,4.27,0.1
-111.949911,40.638651,2415,152183,6200 S @ 2278 W,Taylorsville,Salt Lake,152183,152183,40.638651,-111.949911,1,2,62,Bus,84129,0.98,2.47
-111.908017,40.6571080000001,2416,152188,Murray Blvd / Allendale Dr (NB),Murray,Salt Lake,152188,152188,40.657108,-111.908017,7,5,54,Bus,84123,6.84,4.95
-111.967501,40.654094,2417,152191,3200 W @ 5348 S,Taylorsville,Salt Lake,152191,152191,40.654094,-111.967501,,,F232,Flex Bus,84129,,
-111.948768,40.6241190000001,2418,152193,7000 S @ 2220 W,West Jordan,Salt Lake,152193,152193,40.624119,-111.948768,,,F570,Flex Bus,84084,,
-111.951198,40.6241220000001,2419,152194,7000 S @ 2350 W,West Jordan,Salt Lake,152194,152194,40.624122,-111.951198,,,F570,Flex Bus,84084,,
-111.967301,40.6224320000001,2420,152197,3200 W @ 7115 S,West Jordan,Salt Lake,152197,152197,40.622432,-111.967301,,,F232,Flex Bus,84084,,
-111.967456,40.626358,2421,152202,3200 W @ 6878 S,West Jordan,Salt Lake,152202,152202,40.626358,-111.967456,,,F232,Flex Bus,84084,,
-111.967278,40.631129,2422,152208,3200 W @ 6608 S,West Jordan,Salt Lake,152208,152208,40.631129,-111.967278,,,F232,Flex Bus,84084,,
-111.942154,40.6241140000001,2423,152209,7000 S @ 1900 W,West Jordan,Salt Lake,152209,152209,40.624114,-111.942154,,,F570,Flex Bus,84084,,
-111.944339,40.6241240000001,2424,152210,7000 S @ 1990 W,West Jordan,Salt Lake,152210,152210,40.624124,-111.944339,,,F570,Flex Bus,84084,,
-111.946916,40.6241230000001,2425,152211,7000 S @ 2130 W,West Jordan,Salt Lake,152211,152211,40.624123,-111.946916,,,F570,Flex Bus,84084,,
-111.957113,40.624108,2426,152212,7000 S @ 2660 W,West Jordan,Salt Lake,152212,152212,40.624108,-111.957113,,,Inactive,Bus,84084,,
-111.977484,40.626581,2427,152213,Dixie Dr @ 6868 S,West Jordan,Salt Lake,152213,152213,40.626581,-111.977484,1,2,240,Bus,84084,1.34,2.06
-111.982069,40.6181090000001,2428,152216,Jordan Landing Blvd @ 7321 S,West Jordan,Salt Lake,152216,152216,40.618109,-111.982069,2,4,"240, F570",Bus,84084,1.75,3.92
-111.967446,40.635112,2429,152217,3200 W @ 6398 S,Taylorsville,Salt Lake,152217,152217,40.635112,-111.967446,,,F232,Flex Bus,84129,,
-111.977478,40.624808,2430,152219,Dixie Dr @ 6952 S,West Jordan,Salt Lake,152219,152219,40.624808,-111.977478,1,3,240,Bus,84084,0.62,2.89
-111.977742,40.624423,2431,152222,Alabama Ave @ 3639 W,West Jordan,Salt Lake,152222,152222,40.624423,-111.977742,10,2,240,Bus,84084,9.88,1.96
-111.977321,40.6272220000001,2432,152223,Dixie Dr @ 6825 S,West Jordan,Salt Lake,152223,152223,40.627222,-111.977321,2,1,240,Bus,84084,2.01,1.39
-111.957251,40.623975,2433,152301,7000 S @ 2663 W,West Jordan,Salt Lake,152301,152301,40.623975,-111.957251,,,Inactive,Bus,84084,,
-111.953839,40.6239810000001,2434,152302,7000 S @ 2511 W,West Jordan,Salt Lake,152302,152302,40.623981,-111.953839,,,F570,Flex Bus,84084,,
-111.951231,40.623974,2435,152303,7000 S @ 2345 W,West Jordan,Salt Lake,152303,152303,40.623974,-111.951231,,,F570,Flex Bus,84084,,
-111.949408,40.6239790000001,2436,152304,7000 S @ 2255 W,West Jordan,Salt Lake,152304,152304,40.623979,-111.949408,,,F570,Flex Bus,84084,,
-111.946877,40.6239810000001,2437,152305,7000 S @ 2145 W,West Jordan,Salt Lake,152305,152305,40.623981,-111.946877,,,F570,Flex Bus,84084,,
-111.944638,40.6239780000001,2438,152307,7000 S @ 2015 W,West Jordan,Salt Lake,152307,152307,40.623978,-111.944638,,,F570,Flex Bus,84084,,
-111.942492,40.6529810000001,2439,152314,5400 S / 1900 W (EB),Taylorsville,Salt Lake,152314,152314,40.652981,-111.942492,9,21,54,Bus,84129,9.21,20.92
-111.939009,40.663303,2440,153001,Redwood Rd @ 4870 S,Taylorsville,Salt Lake,153001,153001,40.663303,-111.939009,5,10,217,Bus,84129,4.94,9.63
-111.939008,40.661702,2441,153002,Redwood Rd @ 4930 S,Taylorsville,Salt Lake,153002,153002,40.661702,-111.939008,2,4,217,Bus,84129,1.8,4.33
-111.939006,40.6604070000001,2442,153003,Redwood Rd @ 4998 S,Taylorsville,Salt Lake,153003,153003,40.660407,-111.939006,3,5,217,Bus,84129,2.57,4.95
-111.939003,40.657337,2443,153004,Redwood Rd @ 5178 S,Taylorsville,Salt Lake,153004,153004,40.657337,-111.939003,1,8,217,Bus,84129,0.87,8.24
-111.938993,40.655557,2444,153005,Redwood Rd @ 5230 S,Taylorsville,Salt Lake,153005,153005,40.655557,-111.938993,9,52,217,Bus,84129,8.85,51.68
-111.939043,40.6517230000001,2445,153007,Redwood Rd @ 5480 S,Taylorsville,Salt Lake,153007,153007,40.651723,-111.939043,39,140,217,Bus,84129,38.59,140.4
-111.933627,40.6529160000001,2446,153009,5400 S / Warrior Way (EB),Taylorsville,Salt Lake,153009,153009,40.652916,-111.933627,37,9,54,Bus,84123,36.64,9.07
-111.925479,40.6528860000001,2447,153011,5400 S / Walden Glen Dr (EB),Murray,Salt Lake,153011,153011,40.652886,-111.925479,2,2,54,Bus,84123,2.11,1.55
-111.921642,40.6529130000001,2448,153012,5400 S / 1070 W (EB),Murray,Salt Lake,153012,153012,40.652913,-111.921642,6,2,54,Bus,84123,5.61,1.75
-111.910771,40.6537510000001,2449,153028,5400 S / 700 W (WB),Murray,Salt Lake,153028,153028,40.653751,-111.910771,11,16,54,Bus,84123,10.96,16.02
-111.922541,40.6531590000001,2450,153029,5400 S / 1070 W (WB),Murray,Salt Lake,153029,153029,40.653159,-111.922541,3,6,54,Bus,84123,3.24,5.93
-111.926306,40.6531390000001,2451,153030,5400 S / Walden Glen Dr (WB),Taylorsville,Salt Lake,153030,153030,40.653139,-111.926306,1,1,54,Bus,84123,1.44,1.34
-111.938601,40.6246620000001,2452,153050,Redwood Rd @ 6987 S,West Jordan,Salt Lake,153050,153050,40.624662,-111.938601,85,26,217,Bus,84084,85.22,26.38
-111.938641,40.6289600000001,2453,153051,Redwood Rd @ 6721 S,West Jordan,Salt Lake,153051,153051,40.62896,-111.938641,5,3,217,Bus,84084,4.89,2.52
-111.921975,40.6236450000001,2454,153053,7000 S @ 1075 W,West Jordan,Salt Lake,153053,153053,40.623645,-111.921975,,,F570,Flex Bus,84084,,
-111.922111,40.6238710000001,2455,153064,7000 S @ 1080 W,West Jordan,Salt Lake,153064,153064,40.623871,-111.922111,,,F570,Flex Bus,84084,,
-111.938622,40.6537460000001,2456,153069,Redwood Rd @ 5375 S,Taylorsville,Salt Lake,153069,153069,40.653746,-111.938622,97,18,217,Bus,84123,97.31,18.24
-111.89621,40.632914,2457,153070,Winchester St / Jefferson St (EB),Murray,Salt Lake,153070,153070,40.632914,-111.89621,2,0,209,Bus,84107,1.75,0.1
-111.893908,40.633064,2458,153071,Winchester St / Malstrom Ln (EB),Murray,Salt Lake,153071,153071,40.633064,-111.893908,1,0,209,Bus,84107,1.13,0.21
-111.891476,40.6332100000001,2459,153072,Winchester St / State St (EB),Murray,Salt Lake,153072,153072,40.63321,-111.891476,28,17,209,Bus,84107,27.89,17.41
-111.890471,40.633429,2460,153073,Winchester St / State St (WB),Murray,Salt Lake,153073,153073,40.633429,-111.890471,21,19,209,Bus,84107,20.89,18.86
-111.894069,40.633205,2461,153074,Winchester St / Malstrom Ln (WB),Murray,Salt Lake,153074,153074,40.633205,-111.894069,1,2,209,Bus,84107,0.51,1.6
-111.89621,40.633065,2462,153075,Winchester St / Jefferson St (WB),Murray,Salt Lake,153075,153075,40.633065,-111.89621,0,1,209,Bus,84107,0.41,1.44
-111.938627,40.6498130000001,2463,153076,Redwood Rd @ 5595 S,Taylorsville,Salt Lake,153076,153076,40.649813,-111.938627,181,71,217,Bus,84123,181.34,71.15
-111.900443,40.611028,2464,153077,Center St @ 332 W,Midvale,Salt Lake,153077,153077,40.611028,-111.900443,,,"F570, F578",Flex Bus,84047,,
-111.899355,40.610845,2465,153078,Center St @ 287 W,Midvale,Salt Lake,153078,153078,40.610845,-111.899355,,,"F570, F578",Flex Bus,84047,,
-111.939033,40.6486770000001,2466,153106,Redwood Rd @ 5652 S,Taylorsville,Salt Lake,153106,153106,40.648677,-111.939033,52,101,217,Bus,84129,52.33,100.67
-111.938966,40.637998,2467,153108,Redwood Rd @ 6220 S,Taylorsville,Salt Lake,153108,153108,40.637998,-111.938966,8,29,217,Bus,84129,7.72,29.01
-111.938943,40.6344550000001,2468,153110,Redwood Rd @ 6418 S,West Jordan,Salt Lake,153110,153110,40.634455,-111.938943,7,4,217,Bus,84123,7.36,4.48
-111.938955,40.6313050000001,2469,153111,Redwood Rd @ 6618 S,West Jordan,Salt Lake,153111,153111,40.631305,-111.938955,1,3,217,Bus,84084,0.93,2.68
-111.938954,40.6286840000001,2470,153112,Redwood Rd @ 6722 S,West Jordan,Salt Lake,153112,153112,40.628684,-111.938954,3,9,217,Bus,84084,2.78,9.07
-111.938955,40.6257680000001,2471,153113,Redwood Rd @ 6902 S,West Jordan,Salt Lake,153113,153113,40.625768,-111.938955,7,42,217,Bus,84084,6.59,42.35
-111.938973,40.623158,2472,153114,Redwood Rd @ 7020 S,West Jordan,Salt Lake,153114,153114,40.623158,-111.938973,30,42,217,Bus,84084,29.95,41.94
-111.938931,40.619988,2473,153115,Redwood Rd @ 7230 S,West Jordan,Salt Lake,153115,153115,40.619988,-111.938931,10,20,217,Bus,84084,10.45,19.63
-111.938928,40.6179060000001,2474,153116,Redwood Rd @ 7366 S,West Jordan,Salt Lake,153116,153116,40.617906,-111.938928,3,5,217,Bus,84084,2.62,5.26
-111.938913,40.6164350000001,2475,153117,Redwood Rd @ 7450 S,West Jordan,Salt Lake,153117,153117,40.616435,-111.938913,0,1,217,Bus,84084,0.21,1.13
-111.938921,40.6138690000001,2476,153118,Redwood Rd @ 7546 S,West Jordan,Salt Lake,153118,153118,40.613869,-111.938921,1,17,217,Bus,84084,1.44,17
-111.938929,40.6121440000001,2477,153119,Redwood Rd @ 7636 S,West Jordan,Salt Lake,153119,153119,40.612144,-111.938929,3,44,217,Bus,84084,3.09,44.41
-111.938612,40.6125230000001,2478,153120,Redwood Rd @ 7671 S,West Jordan,Salt Lake,153120,153120,40.612523,-111.938612,8,4,217,Bus,84084,8.28,3.66
-111.938622,40.615052,2479,153121,Redwood Rd @ 7521 S,West Jordan,Salt Lake,153121,153121,40.615052,-111.938622,9,3,217,Bus,84084,8.54,2.58
-111.938612,40.6167590000001,2480,153122,Redwood Rd @ 7389 S,West Jordan,Salt Lake,153122,153122,40.616759,-111.938612,3,2,217,Bus,84084,2.68,2.22
-111.938619,40.618118,2481,153123,Redwood Rd @ 7335 S,West Jordan,Salt Lake,153123,153123,40.618118,-111.938619,2,1,217,Bus,84084,2.16,1.19
-111.938616,40.620254,2482,153124,Redwood Rd @ 7210 S,West Jordan,Salt Lake,153124,153124,40.620254,-111.938616,6,9,217,Bus,84084,5.56,9.43
-111.909827,40.6105420000001,2483,153125,Center St @ 688 W,Midvale,Salt Lake,153125,153125,40.610542,-111.909827,,,F578,Flex Bus,84047,,
-111.938632,40.6263070000001,2484,153126,Redwood Rd @ 6877 S,West Jordan,Salt Lake,153126,153126,40.626307,-111.938632,5,3,217,Bus,84084,4.94,2.52
-111.938653,40.634331,2485,153129,Redwood Rd @ 6425 S,Taylorsville,Salt Lake,153129,153129,40.634331,-111.938653,17,13,217,Bus,84123,16.72,13.29
-111.904142,40.610851,2486,153136,Center St @ 465 W,Midvale,Salt Lake,153136,153136,40.610851,-111.904142,,,"F570, F578",Flex Bus,84047,,
-111.902139,40.6108330000001,2487,153137,Center St @ 407 W,Midvale,Salt Lake,153137,153137,40.610855,-111.902584,,,"F570, F578",Flex Bus,84047,,
-111.896929,40.610851,2488,153139,Center St @ 177 W,Midvale,Salt Lake,153139,153139,40.610851,-111.896929,,,"F570, F578",Flex Bus,84047,,
-111.892762,40.6108370000001,2489,153141,Center St @ 49 W,Midvale,Salt Lake,153141,153141,40.610837,-111.892762,,,"213, F525",Bus,84047,,
-111.896844,40.6110170000001,2491,153144,Center St @ 178 W,Midvale,Salt Lake,153144,153144,40.611017,-111.896844,,,"F570, F578",Flex Bus,84047,,
-111.902392,40.6110420000001,2492,153146,Center St @ 423 W,Midvale,Salt Lake,153146,153146,40.611042,-111.902392,,,"F570, F578",Flex Bus,84047,,
-111.904149,40.6110370000001,2493,153147,Center St @ 472 W,Midvale,Salt Lake,153147,153147,40.611037,-111.904149,,,"F570, F578",Flex Bus,84047,,
-111.908306,40.6108990000001,2494,153148,Center St @ 634 W,Midvale,Salt Lake,153148,153148,40.610899,-111.908306,,,"F570, F578",Flex Bus,84047,,
-111.910706,40.6107250000001,2495,153149,Midvale Center St / Main St (WB),Midvale,Salt Lake,153149,153149,40.610725,-111.910706,,,"F570, F578",Flex Bus,84047,,
-111.93868,40.6562210000001,2496,153153,Redwood Rd @ 5201 S,Taylorsville,Salt Lake,153153,153153,40.656221,-111.93868,58,7,217,Bus,84123,57.53,6.54
-111.9387,40.6601250000001,2497,153154,Redwood Rd @ 5001 S,Taylorsville,Salt Lake,153154,153154,40.660125,-111.9387,7,4,217,Bus,84123,7.26,4.48
-111.938698,40.661936,2498,153155,Redwood Rd @ 4935 S,Taylorsville,Salt Lake,153155,153155,40.661936,-111.938698,6,3,217,Bus,84123,6.48,3.25
-111.928623,40.6091430000001,2499,153167,7800 S @ 1279 W,West Jordan,Salt Lake,153167,153167,40.609143,-111.928623,,,F578,Flex Bus,84088,,
-111.894311,40.659234,2500,153168,Cottonwood St / Woodrow St (SB),Murray,Salt Lake,153168,153168,40.659234,-111.894311,2,23,"201, 45, 47, 54",Bus,84107,1.7,23.24
-111.8945,40.658488,2501,153170,Cottonwood St / Woodrow St (NB),Murray,Salt Lake,153170,153170,40.658488,-111.8945,265,198,"201, 45, 47, 54",Bus,84107,265.22,198.46
-111.892903,40.662656,2502,153171,Vine St @ 79 W,Murray,Salt Lake,153171,153171,40.662656,-111.892903,2,0,"201, 45",Bus,84107,1.9,0.26
-111.899443,40.660941,2503,153175,Vine St / Commerce Dr (WB),Murray,Salt Lake,153175,153175,40.660941,-111.899443,13,2,"47, 54",Bus,84107,12.92,2.22
-111.908757,40.657003,2504,153178,Murray Blvd / Allendale Dr (SB),Murray,Salt Lake,153178,153178,40.657003,-111.908757,6,5,54,Bus,84123,5.97,5.46
-111.899186,40.6608580000001,2505,153191,Vine St / Commerce Dr (EB),Murray,Salt Lake,153191,153191,40.660858,-111.899186,2,29,"47, 54",Bus,84107,2.06,29.01
-111.913456,40.610346,2506,153199,Midvale Center St / Holden St (EB),Midvale,Salt Lake,153199,153199,40.610346,-111.913456,,,"F570, F578",Flex Bus,84047,,
-111.927194,40.624198,2507,153202,7000 S @ 1200 W,West Jordan,Salt Lake,153202,153202,40.624198,-111.927194,,,F570,Flex Bus,84084,,
-111.931548,40.624126,2508,153203,7000 S @ 1402 W,West Jordan,Salt Lake,153203,153203,40.624126,-111.931548,,,F570,Flex Bus,84084,,
-111.934503,40.624128,2509,153204,7000 S @ 1516 W,West Jordan,Salt Lake,153204,153204,40.624128,-111.934503,,,F570,Flex Bus,84084,,
-111.936722,40.6241670000001,2510,153205,7000 S @ 1660 W,West Jordan,Salt Lake,153205,153205,40.624175,-111.937565,,,F570,Flex Bus,84084,,
-111.939868,40.6241380000001,2511,153206,7000 S @ 1750 W,West Jordan,Salt Lake,153206,153206,40.624138,-111.939868,,,F570,Flex Bus,84084,,
-111.940193,40.6239360000001,2512,153207,7000 S @ 1759 W,West Jordan,Salt Lake,153207,153207,40.623936,-111.940193,,,F570,Flex Bus,84084,,
-111.937751,40.6239350000001,2513,153208,7000 S @ 1675 W,West Jordan,Salt Lake,153208,153208,40.623935,-111.937751,,,F570,Flex Bus,84084,,
-111.934414,40.6239780000001,2514,153209,7000 S @ 1501 W,West Jordan,Salt Lake,153209,153209,40.623978,-111.934414,,,F570,Flex Bus,84084,,
-111.931183,40.623991,2515,153210,7000 S @ 1381 W,West Jordan,Salt Lake,153210,153210,40.623991,-111.931183,,,F570,Flex Bus,84084,,
-111.928325,40.6239810000001,2516,153211,7000 S @ 1275 W,West Jordan,Salt Lake,153211,153211,40.623981,-111.928325,,,F570,Flex Bus,84084,,
-111.894341,40.6204930000001,2517,153215,7200 S @ 90 W,Midvale,Salt Lake,153215,153215,40.620493,-111.894341,13,3,72,Bus,84047,13.38,3.19
-111.938622,40.6220200000001,2518,153217,Redwood Rd @ 7121 S,West Jordan,Salt Lake,153217,153217,40.62202,-111.938622,10,17,217,Bus,84084,9.83,17.16
-111.938645,40.6650330000001,2519,153218,Redwood Rd. @ 4805 S,Taylorsville,Salt Lake,153218,153218,40.665033,-111.938645,33,26,217,Bus,84123,32.52,26.48
-111.9135,40.610556,2520,153220,Midvale Center St / Holden St (WB),Midvale,Salt Lake,153220,153220,40.610611,-111.912349,,,"F570, F578",Flex Bus,84047,,
-111.8885,40.662516,2521,154001,State St @ 5020 S,Murray,Salt Lake,154001,154001,40.662516,-111.8885,12,15,"200, 201",Bus,84107,11.73,15.41
-111.888499,40.6586780000001,2522,154006,State St @ 5200 S,Murray,Salt Lake,154006,154006,40.658678,-111.888499,13,28,"200, 201",Bus,84107,12.92,28.18
-111.854649,40.6483720000001,2523,154007,1300 E @ 5656 S,Murray,Salt Lake,154007,154007,40.648372,-111.854649,4,10,213,Bus,84121,3.71,10.41
-111.87173,40.6320450000001,2524,154011,Winchester St / 700 E (WB),Murray,Salt Lake,154011,154011,40.632045,-111.87173,5,10,209,Bus,84107,4.94,10.3
-111.866114,40.6415480000001,2525,154014,900 E / Vine St south (SB),Murray,Salt Lake,154014,154014,40.641548,-111.866114,10,8,209,Bus,84121,10.5,7.68
-111.889158,40.634171,2526,154038,State St @ 6300 S,Murray,Salt Lake,154038,154038,40.63481,-111.889144,7,4,201,Bus,84107,7.05,4.48
-111.889072,40.6362490000001,2527,154039,State St @ 6200 S,Murray,Salt Lake,154039,154039,40.636249,-111.889072,6,2,201,Bus,84107,6.48,2.32
-111.889034,40.637687,2528,154040,State St @ 6150 S,Murray,Salt Lake,154040,154040,40.637687,-111.889034,9,3,201,Bus,84107,9.01,2.78
-111.854594,40.660088,2529,154045,1300 E @ 4970 S,Millcreek,Salt Lake,154045,154045,40.660088,-111.854594,1,4,213,Bus,84117,1.13,3.5
-111.866076,40.659047,2530,154067,900 E / Arrowhead Ln (SB),Murray,Salt Lake,154067,154067,40.659047,-111.866076,4,10,209,Bus,84107,3.65,9.84
-111.866119,40.655602,2531,154068,900 E / 5290 S (SB),Murray,Salt Lake,154068,154068,40.655602,-111.866119,2,6,209,Bus,84117,2.26,5.51
-111.866075,40.654074,2532,154069,900 E / 5400 S (SB),Murray,Salt Lake,154069,154069,40.654074,-111.866075,8,28,209,Bus,84107,8.18,28.13
-111.866068,40.6518580000001,2533,154070,900 E / 5500 S (SB),Murray,Salt Lake,154070,154070,40.651858,-111.866068,25,30,209,Bus,84107,25.01,30.4
-111.866099,40.649212,2534,154071,900 E / 5600 S (SB),Murray,Salt Lake,154071,154071,40.649212,-111.866099,26,35,209,Bus,84121,25.99,34.52
-111.866103,40.6429830000001,2535,154073,900 E / Vine St north (SB),Murray,Salt Lake,154073,154073,40.642983,-111.866103,2,2,209,Bus,84107,2.06,2.06
-111.866066,40.639758,2536,154074,900 E / Woodshire Ave (SB),Murray,Salt Lake,154074,154074,40.639758,-111.866066,1,1,209,Bus,84107,1.39,1.39
-111.866078,40.638088,2537,154075,900 E / Holly Ave (SB),Murray,Salt Lake,154075,154075,40.638088,-111.866078,0,2,209,Bus,84121,0.46,1.65
-111.866094,40.6360760000001,2538,154076,900 E / Southwood Dr (SB),Murray,Salt Lake,154076,154076,40.636076,-111.866094,3,4,209,Bus,84107,2.93,4.22
-111.866111,40.6332820000001,2539,154077,900 E / Silver Shadow Dr (SB),Murray,Salt Lake,154077,154077,40.633282,-111.866111,1,3,209,Bus,84107,1.08,3.35
-111.859947,40.6185300000001,2540,154082,South Union Ave @ 1165 E,Midvale,Salt Lake,154082,154082,40.61853,-111.859947,10,10,213,Bus,84047,9.98,10
-111.865813,40.632189,2541,154089,900 E / Winchester St (NB),Murray,Salt Lake,154089,154089,40.632189,-111.865813,24,30,209,Bus,84121,24.13,29.57
-111.865806,40.6347020000001,2542,154090,900 E / 6400 S (NB),Murray,Salt Lake,154090,154090,40.634702,-111.865806,1,2,209,Bus,84121,1.13,1.96
-111.865791,40.6365750000001,2543,154091,900 E / Southwood Dr (NB),Murray,Salt Lake,154091,154091,40.636575,-111.865791,3,1,209,Bus,84121,3.04,1.44
-111.865817,40.638902,2544,154092,900 E / Holly Ave (NB),Murray,Salt Lake,154092,154092,40.638902,-111.865817,0,0,209,Bus,84121,0.36,0.36
-111.865809,40.640232,2545,154093,900 E / Woodshire Ave (NB),Murray,Salt Lake,154093,154093,40.640232,-111.865809,1,5,209,Bus,84121,1.34,4.84
-111.86578,40.6426010000001,2546,154094,900 E / Vine St south (NB),Murray,Salt Lake,154094,154094,40.642601,-111.86578,7,7,209,Bus,84121,7.05,7.11
-111.865855,40.6458040000001,2547,154095,900 E / 5800 S (NB),Murray,Salt Lake,154095,154095,40.645804,-111.865855,5,3,209,Bus,84121,5.04,3.3
-111.865734,40.650872,2548,154097,900 E / 5600 S (NB),Murray,Salt Lake,154097,154097,40.650872,-111.865734,31,32,209,Bus,84117,30.98,32.05
-111.865782,40.652293,2549,154098,900 E / 5500 S (NB),Murray,Salt Lake,154098,154098,40.652293,-111.865782,22,12,209,Bus,84117,21.72,11.54
-111.865785,40.6539520000001,2550,154099,900 E / 5400 S (NB),Murray,Salt Lake,154099,154099,40.653952,-111.865785,21,8,209,Bus,84117,21.3,8.04
